buffer size, load %, latency ns
5, 80, 147215
5, 80, 206261
5, 80, 202954
5, 80, 174457
5, 80, 179953
5, 80, 131063
5, 80, 127063
5, 80, 137353
5, 80, 118788
5, 80, 119052
5, 80, 136258
5, 80, 132257
5, 80, 143214
5, 80, 159442
5, 80, 129095
5, 80, 110955
5, 80, 144550
5, 80, 150671
5, 80, 129004
5, 80, 133847
5, 80, 132566
5, 80, 136798
5, 80, 144125
5, 80, 138197
5, 80, 137686
5, 80, 158652
5, 80, 160386
5, 80, 154461
5, 80, 164860
5, 80, 157809
5, 80, 146757
5, 80, 123437
5, 80, 129967
5, 80, 135646
5, 80, 133186
5, 80, 141174
5, 80, 141058
5, 80, 134414
5, 80, 160017
5, 80, 160446
5, 80, 139275
5, 80, 147209
5, 80, 148983
5, 80, 145156
5, 80, 171683
5, 80, 148147
5, 80, 149861
5, 80, 130751
5, 80, 149560
5, 80, 146148
5, 80, 140862
5, 80, 145088
5, 80, 148722
5, 80, 144111
5, 80, 125013
5, 80, 113048
5, 80, 115217
5, 80, 112140
5, 80, 115351
5, 80, 135632
5, 80, 137169
5, 80, 126576
5, 80, 129115
5, 80, 123932
5, 80, 102555
5, 80, 125906
5, 80, 146329
5, 80, 140459
5, 80, 140194
5, 80, 149193
5, 80, 144075
5, 80, 122555
5, 80, 150370
5, 80, 137103
5, 80, 138599
5, 80, 140014
5, 80, 112444
5, 80, 147113
5, 80, 133409
5, 80, 131058
5, 80, 143739
5, 80, 154656
5, 80, 112849
5, 80, 132521
5, 80, 151490
5, 80, 144479
5, 80, 130807
5, 80, 142871
5, 80, 122602
5, 80, 125345
5, 80, 148393
5, 80, 136062
5, 80, 157219
5, 80, 151459
5, 80, 157319
5, 80, 169351
5, 80, 154744
5, 80, 129196
5, 80, 127138
5, 80, 124447
5, 80, 142488
5, 80, 144175
5, 80, 147393
5, 80, 128582
5, 80, 132320
5, 80, 112995
5, 80, 114783
5, 80, 100572
5, 80, 116916
5, 80, 114412
5, 80, 108947
5, 80, 118056
5, 80, 119865
5, 80, 120334
5, 80, 98700
5, 80, 111237
5, 80, 132430
5, 80, 133706
5, 80, 127117
5, 80, 133846
5, 80, 114840
5, 80, 106074
5, 80, 129662
5, 80, 110698
5, 80, 111299
5, 80, 116422
5, 80, 124264
5, 80, 136153
5, 80, 125410
5, 80, 104443
5, 80, 111713
5, 80, 139325
5, 80, 122884
5, 80, 123185
5, 80, 132592
5, 80, 105410
5, 80, 105769
5, 80, 89763
5, 80, 105573
5, 80, 91703
5, 80, 96166
5, 80, 111240
5, 80, 108533
5, 80, 108813
5, 80, 102588
5, 80, 138189
5, 80, 134676
5, 80, 135738
5, 80, 115584
5, 80, 130347
5, 80, 154348
5, 80, 148401
5, 80, 153111
5, 80, 147744
5, 80, 134682
5, 80, 127088
5, 80, 129850
5, 80, 143990
5, 80, 127238
5, 80, 113911
5, 80, 131108
5, 80, 125451
5, 80, 143968
5, 80, 124920
5, 80, 136512
5, 80, 130414
5, 80, 117182
5, 80, 106439
5, 80, 118508
5, 80, 112665
5, 80, 103183
5, 80, 106667
5, 80, 105431
5, 80, 107036
5, 80, 109642
5, 80, 118837
5, 80, 115304
5, 80, 119656
5, 80, 134393
5, 80, 139981
5, 80, 149575
5, 80, 126631
5, 80, 130142
5, 80, 153004
5, 80, 135769
5, 80, 96334
5, 80, 98235
5, 80, 115041
5, 80, 103979
5, 80, 133568
5, 80, 119778
5, 80, 121622
5, 80, 117538
5, 80, 110210
5, 80, 111210
5, 80, 129541
5, 80, 134425
5, 80, 133084
5, 80, 131549
5, 80, 120199
5, 80, 125221
5, 80, 114956
5, 80, 133798
5, 80, 132716
5, 80, 130525
5, 80, 120551
5, 80, 120999
5, 80, 124453
5, 80, 114897
5, 80, 113382
5, 80, 117355
5, 80, 115812
5, 80, 126848
5, 80, 127905
5, 80, 118617
5, 80, 118451
5, 80, 113645
5, 80, 107410
5, 80, 101778
5, 80, 98468
5, 80, 91481
5, 80, 107471
5, 80, 104441
5, 80, 99365
5, 80, 117220
5, 80, 129752
5, 80, 133018
5, 80, 129754
5, 80, 114396
5, 80, 117140
5, 80, 113635
5, 80, 115432
5, 80, 120725
5, 80, 120852
5, 80, 133840
5, 80, 139820
5, 80, 139120
5, 80, 116566
5, 80, 146656
5, 80, 124104
5, 80, 127177
5, 80, 119207
5, 80, 122162
5, 80, 128870
5, 80, 120865
5, 80, 145801
5, 80, 129795
5, 80, 110629
5, 80, 131409
5, 80, 143573
5, 80, 137767
5, 80, 127340
5, 80, 111294
5, 80, 143821
5, 80, 109421
5, 80, 151641
5, 80, 135845
5, 80, 138325
5, 80, 142261
5, 80, 136223
5, 80, 148521
5, 80, 139202
5, 80, 135992
5, 80, 140166
5, 80, 156078
5, 80, 119520
5, 80, 119833
5, 80, 119447
5, 80, 125761
5, 80, 127544
5, 80, 102841
5, 80, 122640
5, 80, 109543
5, 80, 128659
5, 80, 131005
5, 80, 135356
5, 80, 150145
5, 80, 137634
5, 80, 132001
5, 80, 123889
5, 80, 116144
5, 80, 150625
5, 80, 139517
5, 80, 128534
5, 80, 136328
5, 80, 201035
5, 80, 193032
5, 80, 179061
5, 80, 200586
5, 80, 196386
5, 80, 172395
5, 80, 192620
5, 80, 177798
5, 80, 173047
5, 80, 186974
5, 80, 139981
5, 80, 134654
5, 80, 147776
5, 80, 135103
5, 80, 153683
5, 80, 148081
5, 80, 143364
5, 80, 131941
5, 80, 138196
5, 80, 137392
5, 80, 131802
5, 80, 150255
5, 80, 123696
5, 80, 162439
5, 80, 147627
5, 80, 129587
5, 80, 161242
5, 80, 122114
5, 80, 124763
5, 80, 121675
5, 80, 184734
5, 80, 149419
5, 80, 142683
5, 80, 151835
5, 80, 136528
5, 80, 152923
5, 80, 166721
5, 80, 169767
5, 80, 147852
5, 80, 127575
5, 80, 130233
5, 80, 117031
5, 80, 110763
5, 80, 118536
5, 80, 123052
5, 80, 131459
5, 80, 146124
5, 80, 135947
5, 80, 119552
5, 80, 124008
5, 80, 123143
5, 80, 121816
5, 80, 114329
5, 80, 107014
5, 80, 119546
5, 80, 107738
5, 80, 109713
5, 80, 117214
5, 80, 113863
5, 80, 121362
5, 80, 143385
5, 80, 124784
5, 80, 115138
5, 80, 108618
5, 80, 119223
5, 80, 114173
5, 80, 129310
5, 80, 132740
5, 80, 135749
5, 80, 132029
5, 80, 129632
5, 80, 143544
5, 80, 148970
5, 80, 129144
5, 80, 149382
5, 80, 137784
5, 80, 129393
5, 80, 122918
5, 80, 125981
5, 80, 141086
5, 80, 130242
5, 80, 135930
5, 80, 111393
5, 80, 126100
5, 80, 135260
5, 80, 137152
5, 80, 130601
5, 80, 109583
5, 80, 129772
5, 80, 117174
5, 80, 118127
5, 80, 113388
5, 80, 117912
5, 80, 105929
5, 80, 119887
5, 80, 117185
5, 80, 91239
5, 80, 100229
5, 80, 107897
5, 80, 117180
5, 80, 104655
5, 80, 120024
5, 80, 110880
5, 80, 120392
5, 80, 103314
5, 80, 91878
5, 80, 125809
5, 80, 118941
5, 80, 118047
5, 80, 102656
5, 80, 149245
5, 80, 146391
5, 80, 127191
5, 80, 148191
5, 80, 126348
5, 80, 146021
5, 80, 143983
5, 80, 130070
5, 80, 137447
5, 80, 138540
5, 80, 148651
5, 80, 132998
5, 80, 135893
5, 80, 133186
5, 80, 132521
5, 80, 151736
5, 80, 136791
5, 80, 131963
5, 80, 132787
5, 80, 131750
5, 80, 114902
5, 80, 126506
5, 80, 106223
5, 80, 126315
5, 80, 130701
5, 80, 120202
5, 80, 117975
5, 80, 107339
5, 80, 103021
5, 80, 110678
5, 80, 127163
5, 80, 128688
5, 80, 118263
5, 80, 92503
5, 80, 107879
5, 80, 119460
5, 80, 112740
5, 80, 106948
5, 80, 126560
5, 80, 125987
5, 80, 159712
5, 80, 144897
5, 80, 145637
5, 80, 143983
5, 80, 145167
5, 80, 130424
5, 80, 125308
5, 80, 127490
5, 80, 136038
5, 80, 160591
5, 80, 110981
5, 80, 116521
5, 80, 110777
5, 80, 115622
5, 80, 115689
5, 80, 127221
5, 80, 133541
5, 80, 139135
5, 80, 93351
5, 80, 117605
5, 80, 132462
5, 80, 132655
5, 80, 133860
5, 80, 112802
5, 80, 122784
5, 80, 125479
5, 80, 129647
5, 80, 135495
5, 80, 129045
5, 80, 136383
5, 80, 147140
5, 80, 143643
5, 80, 115195
5, 80, 152109
5, 80, 163563
5, 80, 174194
5, 80, 173364
5, 80, 178452
5, 80, 159674
5, 80, 144931
5, 80, 130121
5, 80, 124353
5, 80, 131984
5, 80, 121545
5, 80, 126081
5, 80, 138443
5, 80, 118208
5, 80, 111621
5, 80, 142370
5, 80, 142988
5, 80, 158048
5, 80, 166665
5, 80, 169583
5, 80, 196073
5, 80, 171918
5, 80, 181052
5, 80, 161696
5, 80, 162580
5, 80, 157930
5, 80, 174705
5, 80, 167191
5, 80, 162587
5, 80, 163633
5, 80, 157907
5, 80, 111135
5, 80, 111327
5, 80, 131810
5, 80, 120418
5, 80, 101493
5, 80, 162789
5, 80, 108862
5, 80, 134116
5, 80, 130056
5, 80, 110121
5, 80, 123434
5, 80, 110637
5, 80, 115106
5, 80, 126335
5, 80, 109143
5, 80, 129182
5, 80, 148819
5, 80, 125311
5, 80, 112660
5, 80, 112906
5, 80, 118412
5, 80, 116226
5, 80, 120799
5, 80, 126664
5, 80, 137094
5, 80, 136758
5, 80, 99026
5, 80, 89711
5, 80, 93914
5, 80, 119203
5, 80, 121981
5, 80, 111971
5, 80, 105151
5, 80, 104663
5, 80, 103548
5, 80, 106580
5, 80, 133591
5, 80, 132393
5, 80, 130206
5, 80, 120633
5, 80, 114418
5, 80, 128615
5, 80, 134770
5, 80, 133541
5, 80, 135092
5, 80, 129139
5, 80, 132327
5, 80, 126439
5, 80, 216057
5, 80, 208098
5, 80, 205745
5, 80, 206816
5, 80, 206642
5, 80, 187619
5, 80, 171921
5, 80, 212261
5, 80, 158323
5, 80, 165808
5, 80, 179916
5, 80, 189785
5, 80, 185015
5, 80, 187008
5, 80, 174382
5, 80, 178465
5, 80, 189584
5, 80, 191862
5, 80, 127279
5, 80, 126555
5, 80, 145094
5, 80, 141058
5, 80, 128318
5, 80, 110500
5, 80, 108259
5, 80, 123899
5, 80, 124654
5, 80, 128624
5, 80, 112014
5, 80, 100478
5, 80, 131314
5, 80, 99274
5, 80, 124996
5, 80, 118235
5, 80, 107977
5, 80, 109155
5, 80, 110280
5, 80, 110948
5, 80, 124916
5, 80, 123972
5, 80, 102260
5, 80, 119931
5, 80, 121437
5, 80, 118027
5, 80, 126232
5, 80, 137924
5, 80, 141646
5, 80, 133738
5, 80, 125648
5, 80, 137704
5, 80, 137169
5, 80, 156423
5, 80, 155538
5, 80, 162946
5, 80, 156906
5, 80, 123040
5, 80, 140480
5, 80, 131258
5, 80, 153839
5, 80, 136140
5, 80, 128288
5, 80, 127707
5, 80, 123515
5, 80, 139576
5, 80, 133815
5, 80, 141909
5, 80, 152179
5, 80, 127878
5, 80, 139113
5, 80, 121607
5, 80, 127748
5, 80, 159512
5, 80, 131375
5, 80, 126783
5, 80, 146741
5, 80, 148868
5, 80, 145811
5, 80, 137680
5, 80, 126766
5, 80, 120769
5, 80, 128638
5, 80, 127998
5, 80, 126084
5, 80, 128324
5, 80, 123470
5, 80, 122638
5, 80, 149125
5, 80, 121474
5, 80, 132257
5, 80, 121883
5, 80, 132889
5, 80, 121646
5, 80, 125228
5, 80, 129656
5, 80, 122339
5, 80, 120312
5, 80, 125936
5, 80, 129834
5, 80, 124943
5, 80, 125446
5, 80, 119717
5, 80, 120904
5, 80, 134168
5, 80, 127140
5, 80, 125856
5, 80, 124193
5, 80, 133456
5, 80, 104812
